folder,file,status,problem_type,total_blocked_pct,obstacle_pct,damage_pct
phahon yothin rd (kaset-bangkhen) (fixed),13.868046_100.592188_DQnFWhHIiWgavUSFgLG4Ig_300_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.868077_100.592394_bC5Tqco8x1vaoYvILN00Tw_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.868156_100.592441_HObITZO_DBTKf5gqa5Sh0Q_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.868159_100.592254_wBNf01CwexN9EtMHEzyrIA_299_2025-08.jpg,SAFE,None,4.31,4.31,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.868237_100.592300_UOssYUl_V_yOYn5rnQ_ocg_299_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.868239_100.592488_3ptxD4uA9MRRRvSQ9cZlVA_120_2025-01.jpg,SAFE,None,0.51,0.51,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.868318_100.592536_W5LCjE17oyeNiwFhzkO_wg_120_2025-01.jpg,SAFE,None,0.4,0.4,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.868326_100.592352_0biVKGMYiysixV46xlWudQ_300_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.868376_100.592382_FLFTG58-knKwg73kSh92Hw_299_2025-08.jpg,SAFE,None,4.73,4.73,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.868399_100.592582_p5wNn28nFGKWHIJI8NDG1g_121_2025-01.jpg,WARNING,OBSTACLE,21.95,21.95,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.868455_100.592429_yaqwXncPZJkLsmOeQJ7oBg_300_2025-08.jpg,SAFE,None,2.89,2.89,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.868476_100.592631_YJA9ALM4msTI80a4LjrB7w_121_2025-01.jpg,SAFE,None,0.26,0.26,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.868531_100.592475_8rhm4TP3_ERbCHkkcEqH-w_300_2025-08.jpg,SAFE,None,8.3,8.3,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.868556_100.592679_8m3p9noxIoUtqdYjpU2oLQ_121_2025-01.jpg,SAFE,None,4.19,4.19,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.868634_100.592728_-wGisTAW44NE9_KkwzKqWw_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.868636_100.592537_EuU5Y5laiTAm90KinPfg7Q_300_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.868697_100.592573_YQWcOrjmSHSU5GitTWInjA_300_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.868716_100.592774_YMNWO5zWVykDpq5BgEOJXg_119_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.868735_100.592595_9stNBABccC5IyqbiEAg1Lw_300_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.868794_100.592821_Vd6xuUMpeXJaR3zN3aH0JA_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.868831_100.592650_8T6Nfr1te-RyKaJMr1rGMg_300_2025-08.jpg,SAFE,None,1.08,1.08,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.868874_100.592867_LNteC8soLE4SE9HkDi49SA_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.868922_100.592702_CqQHh9QAOJCjPOCPMTWQlw_299_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.868956_100.592913_WmYdh5W5YXB9mxoPZvHieg_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869002_100.592748_BggKUmcVB4CHExeCTY1OfA_299_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869034_100.592960_Im3qYCc2hnhxkvRDwiVdUw_120_2025-01.jpg,SAFE,None,0.33,0.33,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869084_100.592797_nyL2vmq6aq55kEzSTSvYGQ_300_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869117_100.593006_ZfWwu4S0rNhGQtsQ_FTAsg_120_2025-01.jpg,SAFE,None,0.31,0.31,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869165_100.592845_QybYa3p6ALrKook0oEmRyA_301_2025-08.jpg,SAFE,None,2.04,2.04,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869205_100.592869_StI4axUho0QcCY6e63yeRw_299_2025-08.jpg,SAFE,None,6.87,6.87,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869208_100.593064_l1_ZsOS_CePEn4C-aXncSQ_120_2025-01.jpg,SAFE,None,4.37,0.76,3.61
phahon yothin rd (kaset-bangkhen) (fixed),13.869248_100.593087_72tBuGhSjWDG82OYHib9sw_120_2025-01.jpg,SAFE,None,1.66,1.66,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869285_100.592916_74FXvHEpEIw_ry1WoKoReg_300_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869328_100.593135_b385w6NM738AdVN2b3-qJg_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869333_100.592947_IwfoFSv0muhg7Q7ZEfUeDQ_300_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869369_100.593158_Ga8kCZkeG6_fUlivGF2A1g_119_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869417_100.592996_VXSdCqP8WFaEI5yDyjllMA_300_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869450_100.593206_Fp74M9HyF-mITqSQ289VfQ_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869459_100.593020_c5qL8Hmw5W_f1PANoNoTaA_300_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869530_100.593253_oLa41cbSBHW5LG5HT4inTA_120_2025-01.jpg,SAFE,None,5.13,0.21,4.92
phahon yothin rd (kaset-bangkhen) (fixed),13.869540_100.593068_kqItjSQhD-5eFD2qvSHQVw_300_2025-08.jpg,SAFE,None,1.75,1.75,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869621_100.593116_145yNqpluuC_7KVB6xsfow_300_2025-08.jpg,SAFE,None,0.78,0.78,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869650_100.593323_nUNSRp1-rvDAnVa5TCWfTA_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869703_100.593164_6-oLemyuXw4yQ6vSU_vkfg_300_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869729_100.593371_elUT7qObVnXoCZSIOB1MiA_120_2025-01.jpg,SAFE,None,16.23,0.37,15.86
phahon yothin rd (kaset-bangkhen) (fixed),13.869785_100.593212_odYPfx3w3r9uFgVHMtvPeA_300_2025-08.jpg,SAFE,None,0.79,0.79,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869810_100.593418_UkfQ5cu59Jf1AcnYJ-lQ_w_120_2025-01.jpg,SAFE,None,1.46,1.46,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869867_100.593260_JZJDbwgQSlnWVbtXpQMrzA_300_2025-08.jpg,SAFE,None,0.39,0.39,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869890_100.593465_evGUMwCGWvstrnuGFocMfg_120_2025-01.jpg,SAFE,None,1.12,1.12,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869947_100.593307_WnzB1-EKe101R3mVzednsA_300_2025-08.jpg,SAFE,None,0.51,0.51,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.869971_100.593513_PeOLOYYmDutiz4w0VIlFfQ_120_2025-01.jpg,SAFE,None,0.32,0.32,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870027_100.593354_3MJdyC-nKyVFsnI76LVFYA_300_2025-08.jpg,SAFE,None,0.86,0.86,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870052_100.593560_y9W6yWJq-_EzMod5WioSYA_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870107_100.593402_r4s6V4DKho0NfKRcfTreAw_300_2025-08.jpg,SAFE,None,1.02,1.02,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870132_100.593607_trOOgyzuiM58QQNmcU0Ezw_120_2025-01.jpg,SAFE,None,0.59,0.59,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870187_100.593449_MPo21_6Ve4G7r3JSa_1ivw_300_2025-08.jpg,SAFE,None,2.16,2.16,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870212_100.593655_CDFaoWNVn8S0C0-YQM1L4Q_120_2025-01.jpg,SAFE,None,0.89,0.89,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870268_100.593497__ef90eR6Z0HMGsqAJH3Hew_300_2025-08.jpg,SAFE,None,6.1,6.1,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870293_100.593702_dI15-DyUIgAXo8GxrgeVYw_120_2025-01.jpg,SAFE,None,1.8,1.8,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870348_100.593543_pweXLJVNe_Zs1oqZZm5Atw_300_2025-08.jpg,SAFE,None,6.74,6.74,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870373_100.593750_iz2ENw1_YA97vDG9ofaiOA_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870429_100.593590__0E5-9WhNk0blTz5_KmwNA_300_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870453_100.593797_TdiBjF9_fBr_sXmotav61w_120_2025-01.jpg,SAFE,None,0.94,0.94,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870511_100.593638_17mo0t1_fozKGpNhSUzu8A_300_2025-08.jpg,SAFE,None,0.88,0.88,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870533_100.593844_Nxkz1yHXaeUcJN1vBD1sIg_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870593_100.593686_fd2RGfJ5E1KTOYXbtsdjeg_300_2025-08.jpg,SAFE,None,1.56,1.56,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870612_100.593891_Ec3Kh8WDeR6WxPphHTnNaA_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870673_100.593733_Bx6NfBk061Noh09sxh9AGw_300_2025-08.jpg,SAFE,None,8.36,8.36,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870691_100.593937_Q88TGqkHMOR1OF3wgHhMbQ_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870753_100.593780_p43PmIHXp8NcDtoMr2-aBQ_300_2025-08.jpg,SAFE,None,4.56,4.56,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870771_100.593984_N51U8bsbgKLz6AQs6Yq85A_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870832_100.593827_T_ogWCR6s6cy1S4P6v3ssw_301_2025-08.jpg,SAFE,None,4.06,4.06,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870851_100.594031_pxW_CoDSnq39aH7M4E0QGA_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870912_100.593875_pbMENAcesBS2oq3sU9w1cA_300_2025-08.jpg,SAFE,None,3.51,3.51,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870933_100.594077_C0PJXYVVQmRNFmAfmJQdTQ_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.870992_100.593923_H_v22lv2rLzC1l3BNg4umg_301_2025-08.jpg,SAFE,None,0.67,0.67,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871011_100.594124_BWmRBjcVvvg0Fpij4LZRUw_119_2025-01.jpg,SAFE,None,0.98,0.98,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871033_100.593947_bWW-vT1OfSFxOwIBo0uHAw_301_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871093_100.594170_bUPIiOcEP9Fc27GgY4nVDQ_119_2025-01.jpg,SAFE,None,2.77,2.77,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871113_100.593996_ervuHhMOCh2OBW8NCrR2nA_301_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871174_100.594216_fI4KqRUJYocShiDWJSPHiw_120_2025-01.jpg,SAFE,None,6.12,6.12,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871193_100.594043_r6NrnlLZaswvOVgOF41yVQ_300_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871274_100.594091_OhmFiHpa9KGGv5DpPwa-Ow_300_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871291_100.594288_tmWBlVkTmi0xE1HZ9w5U_Q_121_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871354_100.594138_Bsjw37GdFD6sNlEB7H9nXA_300_2025-08.jpg,SAFE,None,1.54,1.54,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871370_100.594336_PgceP6tCL03ozNymrAoGEg_121_2025-01.jpg,SAFE,None,1.18,1.18,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871394_100.594162_jlh1fy1KnhpwQ1TLHy8m2w_300_2025-08.jpg,SAFE,None,2.92,2.92,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871450_100.594383_D_Rc0ivE3ImIgrFxx6rMpg_120_2025-01.jpg,SAFE,None,1.29,1.29,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871474_100.594209_bzJqRIWRN0pg2RgrS0np9w_300_2025-08.jpg,SAFE,None,6.33,6.33,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871529_100.594430_VJ-eR_BQeK4RAm-OjTy03A_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871594_100.594281_1Hi9Plw-S6M_R5kl__CSMg_301_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871609_100.594477_8W5UsAvMUvqNzzVRcQ1bWQ_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871674_100.594329_k9T7bsHyKrCArT8F-hlfLw_300_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871688_100.594525_QjkhKm0P-9f_8pT1R8uR1g_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871754_100.594376_m5dnvRzrVbiiGBee-51ReA_299_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871769_100.594572_5hT5F_AFfEEilEJxaDIVcw_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871834_100.594423_TkCJ7Bfoi4LpfK2OeD-EcA_300_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871851_100.594620__vohepMFIEGZFc1FA3Nb0Q_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871915_100.594472_fL9vPzKEcrhyDK3STBGMxg_301_2025-08.jpg,SAFE,None,0.33,0.33,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871930_100.594668_wfC56Nm_Sm56yov_Zx_3IQ_121_2025-01.jpg,SAFE,None,5.85,5.85,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.871994_100.594520_wEfMtAkcA4Emk8Vl2cZEPg_295_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872009_100.594716_0cXs7PKViVj1xymFNUBwWA_121_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872033_100.594543_7cbmphWX83xayIHf2RKs_Q_301_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872086_100.594767_hQMzHqHZepb8W3wusD6Q2Q_124_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872112_100.594591_Dw0KjEhBHU3KWnMWPs0tlw_301_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872124_100.594794_CtTfHZE4TFpihhUhUWgh7A_125_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872191_100.594640_RbM_rdtwcv02tiTimf1uPQ_301_2025-08.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872203_100.594849_3agZW5wuoPSdkBTCCi0nQg_124_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872281_100.594901_oZ4i-es41TZ3v-2RNWJk3A_122_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872307_100.594644_sypxNjO6BMKhT6TshG6C9w_298_2025-01.jpg,SAFE,None,1.31,1.31,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872360_100.594951_-YnpDy589Qrjt_lYDSGGqg_121_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872389_100.594691_qpPYjygQ60HuxnAmAYU0UQ_299_2025-01.jpg,SAFE,None,1.43,1.43,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872440_100.595000_5bGLJz4dq3GJXtRGCxNZ2g_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872470_100.594737_MVEm_oeCnqdDVqL2497SwA_299_2025-01.jpg,SAFE,None,2.45,2.45,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872520_100.595048_qkF6qET-LUqPxHyVzSVxpQ_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872551_100.594783_dFZbs80DMSyZYvegEJyocQ_299_2025-01.jpg,SAFE,None,0.64,0.64,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872601_100.595095_Xnc0IRqOU7M2VnQleJcw3g_120_2025-01.jpg,SAFE,None,6.77,6.77,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872631_100.594830_s8vAmQHsAF0GCqMVjVdkBw_300_2025-01.jpg,SAFE,None,0.96,0.96,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872680_100.595142_slRhdrr1xFmkXk9pv79RHw_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872711_100.594877_bUCenHJezqccjeJ29peNHw_300_2025-01.jpg,SAFE,None,2.74,2.74,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872758_100.595189_o63eugDqy0y6vmtYu4EdRg_120_2025-01.jpg,SAFE,None,4.68,4.68,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872791_100.594924_ImgyCDx9aqZJ_U9rsGynxQ_300_2025-01.jpg,SAFE,None,3.35,3.35,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872837_100.595236_PCoWASyObHUUsHbGA2lIjQ_120_2025-01.jpg,SAFE,None,10.01,10.01,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872871_100.594972_zub_oS6cVnIo1evJ6oYhdA_300_2025-01.jpg,SAFE,None,1.95,1.95,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872916_100.595283_CXXDdMIMUXHROvGYZReJPw_121_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.872949_100.595018_vOEiTkWj7W0xF7R_kQkzUg_300_2025-01.jpg,SAFE,None,5.86,5.86,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873027_100.595063_YGK8c3uOw-LSSX5VgzPBwg_300_2025-01.jpg,SAFE,None,8.62,2.82,5.8
phahon yothin rd (kaset-bangkhen) (fixed),13.873034_100.595355_Q89Rruy2rNbKZKmmnM7M-g_121_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873106_100.595110_0RdHU8tLB31JuBTV-nY-hA_300_2025-01.jpg,SAFE,None,8.02,8.02,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873121_100.595411_usZiTljf9kdt5CDNMkd4cQ_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873187_100.595157_ky0Us_UdbZhApCA1-vcIvw_300_2025-01.jpg,SAFE,None,0.45,0.45,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873199_100.595457_VyzcnuMjB9tZkWc0uzEt5Q_120_2025-01.jpg,SAFE,None,0.11,0.11,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873264_100.595205_Xt55YHkd6TFZO7TpFb9bEA_300_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873279_100.595504_QXk2LHlUeLzhDPjEAQaxEA_120_2025-01.jpg,SAFE,None,4.06,4.06,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873305_100.595229_lBtoFZr1rJ4mr5PmkyPOsQ_301_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873358_100.595551_Pc_Gxpa_SoKZ1Q9hLhmGOA_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873385_100.595278_yY1QpRMLY8xSjT9JYHmpGw_300_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873438_100.595598_Gcb5xu2XSkfKk94l1oZOMQ_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873465_100.595325_IlXGo8y2KlOQHUi2yQcZSg_300_2025-01.jpg,SAFE,None,2.52,2.52,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873518_100.595645_6uW73oFSEuYR5Wx2tC5Gfw_120_2025-01.jpg,SAFE,None,8.86,8.86,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873546_100.595372_V8nxouuVtoOGIP-cgzkdzA_300_2025-01.jpg,SAFE,None,1.22,1.22,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873596_100.595692_kSDl7w4maLIIM9pva_Dowg_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873627_100.595420_sYAMUOQd9M23x1TWuyYcnQ_300_2025-01.jpg,SAFE,None,3.46,3.46,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873676_100.595739_bDHt_v2yJRGvUbl2uIy_Tg_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873707_100.595467_HZIfCV1vIhmRssw0XTeAKw_300_2025-01.jpg,SAFE,None,4.21,4.21,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873756_100.595786_RCXpYZNihrCpEZBdjvndgQ_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873785_100.595515_TMcW9Esyp1pdZYJHiPqM-A_301_2025-01.jpg,SAFE,None,1.48,1.48,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873837_100.595833_6qBxybGB_5T7WE6MHSj-FA_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873864_100.595564_wxk4J0718L80DEvy5hg68w_300_2025-01.jpg,SAFE,None,5.24,5.24,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873916_100.595881_rPUSpc4JJhsIDEvU8XOlKQ_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873945_100.595610_sfGmMNFYzJPiRpJy6PpuGQ_299_2025-01.jpg,SAFE,None,2.48,2.48,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.873997_100.595929_VAAYlw_foOBxoQ9S49-R_g_120_2025-01.jpg,WARNING,OBSTACLE,20.21,20.21,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.874026_100.595656_FeXAT-QtBAvx2MVfsJSh-A_299_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.874078_100.595977_FeMRR24PmdVaxVmlCZ3pJA_120_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.874106_100.595701_HxgthC8I-aWw-E_goU7c6A_299_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.874158_100.596026_arE8sjZ_aOu0l670JPlLoA_123_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.874186_100.595747_Hkn26I7KB9YPeqWNinZ1rw_299_2025-01.jpg,SAFE,None,0.82,0.0,0.82
phahon yothin rd (kaset-bangkhen) (fixed),13.874232_100.596081_6dW9MskxOsILSIDXeO6F8Q_127_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.874266_100.595793_VDFrDzGzr0bnyxdp7s-aGA_299_2025-01.jpg,SAFE,None,0.0,0.0,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.874267_100.596112_AeBhgCsO2Vdec-5fJ5SGJQ_133_2025-01.jpg,SAFE,None,0.98,0.98,0.0
phahon yothin rd (kaset-bangkhen) (fixed),13.874330_100.596180_QplKgC4QO-Zti16X1NNlzw_141_2025-01.jpg,SAFE,None,0.0,0.0,0.0
